GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index,MA50,MA250,Position,Returns,StrategyReturn,,-0.0032430611127489684,0.012338375728893736,0.005175724183988706,-0.011004069429449426,0.0008397363227945487,0.0,0.0,0.0,0.0,0.0,0.0,-0.015605990686747506,0.001406349882804081,0.0013192612137202797,0.018147817586807724,-0.0022541325763900666,0.009706300727972517,0.008411369851661465,0.005958006327813514,0.005146638346540389,-0.0030477893368010545,-0.014103452492561064,0.008310249307479145,-0.0048384451369526404,0.005232797692624747,-0.005246546706562327,-0.007416869257076963,0.006766573954917199,0.003875968992248069,0.0032038117144499445,-0.00925319358008514,0.0064881395156624055,0.0005748306302606476,-0.0032007878862488903,0.010291877650158598,-0.000529725765046285,0.0024054142204827933,0.0026436734859884847,-0.004299853967223766,-0.017518129226757884,-0.004685685851716692,-0.0051243594550680616,0.00012562814070360417,-0.01582715739228735,0.014805360561582548,-0.017188613591581747,-0.012157147122808465,0.01066586060972452,-0.017944883571886394,0.005177289536654417,-0.02687846260387816,-0.007783658764399792,0.004975793437331788,-0.0137829519603907,0.020352781546811416,0.007136524822695112,-0.010959024690814667,0.010768956924172235,-0.002817645504974875,-0.007894039735099279,0.0351917120581009,0.0018914968618346517,-0.01149918475928946,-0.0035159302022744754,-0.02025525983360199,0.005379690556642336,0.0037588997479325315,0.006652568508238588,-0.04892993128802137,-0.05936220146334725,-0.002543906853872069,-0.015106184707440296,0.09377023056620692,-0.03441995993443814,0.016833270463975758,0.009181544168792133,-0.0022974773698478668,-0.022567125685073464,0.001319323375583048,-0.024092983859583028,0.02507353295723025,0.016369537607601403,0.02027120840468366,0.0069857110455886495,0.0005856119645029079,0.005537547271744936,0.0005820461159615764,0.00648827635582605,0.015249188636464739,-0.006524785426519575,-0.00811037157843697,0.004666044527396274,0.005750176928520867,-0.001143460286744613,0.03293413173652704,0.00673486786018751,0.0006774494029977429,0.004188880426504227,0.007120886529305093,0.0011714500878587941,-0.003802758044295862,-0.01652753890683334,-0.0007677543186180857,-0.006787040594186222,0.020156438026474044,-0.005308168681804726,0.003388251238829465,-0.0011396732936558296,0.0052822853279241855,0.005758964227163821,-8.359107247346564e-05,-0.00585186423674966,0.010216952573158355,0.0005826778207849159,0.005781789443034757,-0.002646815550041315,0.003400232210980292,-0.011612529961153806,0.009449345653719021,-0.008408234270803172,-0.0005847953216374657,0.004799799381426162,0.011112756459424888,0.011395425374362445,0.00012202562538132788,0.007808687164470474,0.004640839386602202,0.004820245029122372,-0.00079952028782726,0.0017603520704141395,Capital
3001.1,5640.0,1.2935,5398.0,5972.915,5679.2505599999995,1.0,0.020352781546811416,0.020352781546811416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9501.74788358674
3006.1,5680.25,1.2992,5439.0,5966.11,5680.7905599999995,1.0,0.007136524822695112,0.007136524822695112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9569.557343216948
3040.8,5618.0,1.3001,5485.0,5959.385,5682.22056,1.0,-0.010959024690814667,-0.010959024690814667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9464.684328012467
3041.2,5678.5,1.3003,5509.0,5953.77,5683.86856,1.0,0.010768956924172235,0.010768956924172235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9566.60910584172
3043.8,5662.5,1.2967,5447.0,5947.835,5685.72956,1.0,-0.002817645504974875,-0.002817645504974875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539.653792696794
3021.4,5617.8,1.2919,5427.19,5942.866,5687.18876,1.0,-0.007894039735099279,-0.007894039735099279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9464.347386598156
3015.6,5815.5,1.2923,5357.0,5941.686,5689.43776,1.0,0.0351917120581009,0.0351917120581009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9797.413974645156
3025.9,5826.5,1.2944,5418.0,5940.571,5691.70276,1.0,0.0018914968618346517,0.0018914968618346517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9815.945752432293
3022.5,5759.5,1.2888,5351.0,5935.981,5693.90976,1.0,-0.01149918475928946,-0.01149918475928946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9703.070378637913
3061.0,5739.25,1.2949,5317.0,5931.255999999999,5695.89376,1.0,-0.0035159302022744754,-0.0035159302022744754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9668.955060438864
3086.5,5623.0,1.294,5269.0,5923.045999999999,5697.71576,1.0,-0.02025525983360199,-0.02025525983360199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9473.107863370255
3122.8,5653.25,1.2918,5189.0,5915.441,5699.91276,1.0,0.005379690556642336,0.005379690556642336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9524.07025228488
3118.9,5674.5,1.2923,5261.0,5907.246,5702.24076,1.0,0.0037588997479325315,0.0037588997479325315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9559.870277555487
3139.9,5712.25,1.3007,5237.0,5899.081,5704.84076,1.0,0.006652568508238588,0.006652568508238588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9623.467969506799
3097.0,5432.75,1.31,5048.0,5884.696,5706.37576,1.0,-0.04892993128802137,-0.04892993128802137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9152.592343006356
3012.0,5110.25,1.2887,4830.0,5864.236,5706.801759999999,1.0,-0.05936220146334725,-0.05936220146334725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8609.274312428923
2951.3,5097.25,1.2724,4580.0,5845.246,5707.00076,1.0,-0.002543906853872069,-0.002543906853872069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8587.37312049867
2968.4,5020.25,1.2765,4703.0,5823.710999999999,5706.65576,1.0,-0.015106184707440296,-0.015106184707440296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8457.650675988709
3056.5,5491.0,1.282,4562.0,5812.181,5708.18976,1.0,0.09377023056620692,0.09377023056620692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250.726529924606
3155.2,5302.0,1.297,4767.0,5796.236,5709.06876,1.0,-0.03441995993443814,-0.03441995993443814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8932.316893400157
3222.2,5391.25,1.3087,4724.0,5782.715999999999,5710.10776,1.0,0.016833270463975758,0.016833270463975758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9082.676999536701
3204.8,5440.75,1.319,4841.0,5771.085999999999,5711.28276,1.0,0.009181544168792133,0.009181544168792133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9166.06999957882
3218.7,5428.25,1.3231,4907.0,5758.391,5712.72776,1.0,-0.0022974773698478668,-0.0022974773698478668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9145.011161184346
3326.6,5305.75,1.3244,4904.0,5742.776,5713.76476,1.0,-0.022567125685073464,-0.022567125685073464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8938.6345449185
3308.7,5312.75,1.3266,4872.0,5726.911,5714.649759999999,1.0,0.001319323375583048,0.001319323375583048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.427494419406
3308.7,5312.75,1.3296,4872.0,5712.1759999999995,5715.28176,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.427494419406
3406.2,5184.75,1.3379,4872.0,5694.096,5715.194759999999,1.0,-0.024092983859583028,-0.024092983859583028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8734.78498925999
3400.8,5314.75,1.3332,4904.0,5678.545999999999,5715.59876,1.0,0.02507353295723025,0.02507353295723025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8953.796908562521
3276.3,5401.75,1.3254,5040.0,5665.126,5716.35476,1.0,0.016369537607601403,0.016369537607601403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100.36642378806
3332.0,5511.25,1.3342,5063.0,5652.646,5717.44376,1.0,0.02027120840468366,0.02027120840468366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9284.841848123655
3282.4,5549.75,1.3315,5106.0,5641.001,5718.65776,1.0,0.0069857110455886495,0.0069857110455886495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349.703070378637
3332.5,5553.0,1.3441,5118.0,5629.420999999999,5719.88776,1.0,0.0005856119645029079,0.0005856119645029079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9355.1783683612
3333.6,5583.75,1.3409,5122.0,5618.161,5721.14476,1.0,0.005537547271744936,0.005537547271744936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9406.983110811605
3319.1,5587.0,1.3329,5107.0,5606.641,5722.16076,1.0,0.0005820461159615764,0.0005820461159615764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9412.45840879417
3222.2,5623.25,1.3278,5107.0,5596.376,5723.37276,1.0,0.00648827635582605,0.00648827635582605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9473.529040138146
3243.3,5709.0,1.3272,5235.0,5589.976,5724.899759999999,1.0,0.015249188636464739,0.015249188636464739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9617.99267152424
3322.3,5671.75,1.3296,5251.0,5583.396,5726.25976,1.0,-0.006524785426519575,-0.006524785426519575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9555.237333108706
3422.8,5625.75,1.3369,5228.0,5576.5109999999995,5727.38176,1.0,-0.00811037157843697,-0.00811037157843697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9477.740807817041
3391.9,5652.0,1.3292,5203.0,5570.1359999999995,5728.67776,1.0,0.004666044527396274,0.004666044527396274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9521.964368445435
3306.0,5684.5,1.3246,5264.0,5566.3009999999995,5730.274759999999,1.0,0.005750176928520867,0.005750176928520867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9576.71734827107
3344.0,5678.0,1.3306,5288.0,5560.596,5731.70076,1.0,-0.001143460286744613,-0.001143460286744613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565.766752305943
3228.0,5865.0,1.3176,5372.0,5560.681,5733.87476,1.0,0.03293413173652704,0.03293413173652704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9880.806974687277
3247.8,5904.5,1.3306,5401.0,5562.981,5736.19376,1.0,0.00673486786018751,0.00673486786018751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9947.352904013815
3188.3,5908.5,1.3263,5390.0,5564.126,5738.69176,1.0,0.0006774494029977429,0.0006774494029977429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9954.091732300049
3226.6,5933.25,1.3305,5401.0,5567.866,5741.41276,1.0,0.004188880426504227,0.004188880426504227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995.788232321107
3187.2,5975.5,1.3283,5415.0,5571.856,5744.1327599999995,1.0,0.007120886529305093,0.007120886529305093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10066.96710609443
3233.5,5982.5,1.3361,5426.0,5579.090999999999,5746.8737599999995,1.0,0.0011714500878587941,0.0011714500878587941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10078.760055595334
3284.6,5959.75,1.3393,5460.0,5586.746,5749.49676,1.0,-0.003802758044295862,-0.003802758044295862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10040.432969717393
3313.5,5861.25,1.342,5458.0,5591.876,5751.47776,1.0,-0.01652753890683334,-0.01652753890683334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9874.489323168935
3295.0,5856.75,1.3419,5427.0,5598.460999999999,5753.44876,1.0,-0.0007677543186180857,-0.0007677543186180857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9866.908141346925
3365.8,5817.0,1.3537,5324.0,5602.001,5755.29376,1.0,-0.006787040594186222,-0.006787040594186222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9799.941035252497
3365.8,5817.0,1.3564,5396.0,5604.736,5757.07676,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9799.941035252497
3300.4,5934.25,1.3507,5431.0,5611.061,5759.27776,1.0,0.020156438026474044,0.020156438026474044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9997.472939392665
3294.9,5902.75,1.3469,5382.0,5615.545999999999,5761.17876,1.0,-0.005308168681804726,-0.005308168681804726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9944.40466663859
3317.1,5922.75,1.3492,5380.0,5620.751,5763.11576,1.0,0.003388251238829465,0.003388251238829465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9978.09880806975
3288.9,5916.0,1.3459,5368.0,5626.715,5765.029759999999,1.0,-0.0011396732936558296,-0.0011396732936558296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9966.727035336733
3370.6,5947.25,1.3544,5363.0,5629.35,5766.904759999999,1.0,0.0052822853279241855,0.0052822853279241855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10019.374131322918
3350.2,5981.5,1.3517,5375.0,5632.45,5768.86676,1.0,0.005758964227163821,0.005758964227163821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10077.075348523776
3373.5,5981.0,1.3554,5407.0,5636.88,5770.82676,1.0,-8.359107247346564e-05,-8.359107247346564e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10076.232994987997
3350.7,5946.0,1.357,5412.0,5641.015,5772.703759999999,1.0,-0.00585186423674966,-0.00585186423674966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10017.268247483471
3322.7,6006.75,1.3528,5427.0,5648.69,5774.8432,1.0,0.010216952573158355,0.010216952573158355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10119.614202080613
3332.1,6010.25,1.3551,5423.0,5655.83,5776.8162,1.0,0.0005826778207849159,0.0005826778207849159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10125.510676831067
3320.9,6045.0,1.35,5424.0,5663.24,5778.8482,1.0,0.005781789443034757,0.005781789443034757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10184.054247567705
3321.3,6029.0,1.3547,5398.0,5669.575,5780.7902,1.0,-0.002646815550041315,-0.002646815550041315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157.098934422776
3380.9,6049.5,1.3613,5361.0,5681.91,5782.8042000000005,1.0,0.003400232210980292,0.003400232210980292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10191.635429389713
