Date,GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index
18/11/2019,1471.9,3121.75,1.2953,3694
19/11/2019,1474.3,3118.5,1.2926,3691
20/11/2019,1474.2,3109,1.2924,3682
21/11/2019,1463.6,3104,1.2914,3682
22/11/2019,1463.6,3111.5,1.2834,3680
25/11/2019,1456.9,3132.75,1.29,3705
26/11/2019,1460.3,3143.75,1.2866,3704
27/11/2019,1453.4,3153.75,1.2921,3706
28/11/2019,1453.4,3153.75,1.2912,3700
29/11/2019,1465.6,3143.75,1.2925,3702
02/12/2019,1462.3,3114.25,1.2939,3627
03/12/2019,1478.2,3091,1.2995,3609
04/12/2019,1474,3111,1.3104,3656
05/12/2019,1476.9,3117.75,1.3157,3652
06/12/2019,1459.1,3146,1.314,3690
09/12/2019,1459.3,3134.5,1.3147,3669
10/12/2019,1462.6,3136,1.3156,3667
11/12/2019,1469.4,3143,1.3196,3689
12/12/2019,1466.7,3168,1.3161,3709
13/12/2019,1475.6,3172,1.3331,3727
16/12/2019,1475,3194.25,1.3332,3772
17/12/2019,1474.6,3192,1.3131,3745
18/12/2019,1472.6,3194.75,1.3078,3742
19/12/2019,1478.2,3207,1.3009,3733
20/12/2019,1474.7,3231.02,1.2999,3770.27
23/12/2019,1482.5,3227.25,1.2936,3766
24/12/2019,1499.1,3225.75,1.2944,3766
25/12/2019,1499.1,3225.75,1.2961,3766
26/12/2019,1509.3,3244.5,1.2993,3766
27/12/2019,1513.8,3237.5,1.3078,3770
30/12/2019,1518.6,3223.5,1.3113,3729
31/12/2019,1523.1,3231,1.3257,3729
01/01/2020,1523.1,3231,1.3254,3729
02/01/2020,1528.1,3259,1.3145,3782
03/01/2020,1552.4,3235.5,1.3083,3754
06/01/2020,1568.8,3243.5,1.3171,3739
07/01/2020,1574.3,3235.25,1.3126,3750
08/01/2020,1560.2,3260.25,1.3097,3761
09/01/2020,1554.3,3276,1.3067,3782
10/01/2020,1560.1,3264.75,1.3064,3780
13/01/2020,1550.6,3289.75,1.2989,3764
14/01/2020,1544.6,3288,1.3019,3762
15/01/2020,1554,3293.75,1.3038,3756
16/01/2020,1550.5,3316.5,1.308,3762
17/01/2020,1560.3,3325,1.3016,3795
20/01/2020,1560.3,3325,1.301,3790
21/01/2020,1557.9,3319.5,1.305,3778
22/01/2020,1556.7,3319.75,1.3142,3759
23/01/2020,1565.4,3326,1.3123,3727
24/01/2020,1571.9,3293.5,1.3073,3767
27/01/2020,1577.4,3239.5,1.3057,3671
28/01/2020,1569.8,3278.25,1.3028,3709
29/01/2020,1570.4,3272.5,1.3021,3730
30/01/2020,1583.5,3289.75,1.3093,3679
31/01/2020,1582.9,3224,1.3206,3639
03/02/2020,1577.2,3245.5,1.2995,3654
04/02/2020,1550.4,3299.5,1.3031,3722
05/02/2020,1557.8,3335,1.3002,3770
06/02/2020,1565.1,3345.25,1.2931,3799
07/02/2020,1568.6,3325.5,1.2892,3793
10/02/2020,1574.7,3353,1.2915,3789
11/02/2020,1565.6,3357.5,1.2952,3825
12/02/2020,1567.4,3380.5,1.296,3847
13/02/2020,1575.1,3377.5,1.3046,3836
14/02/2020,1582.7,3381,1.3047,3837
17/02/2020,1582.7,3381,1.3008,3849
18/02/2020,1600,3369.25,1.2998,3829
19/02/2020,1607.5,3387.25,1.292,3859
20/02/2020,1616.6,3369.25,1.2882,3835
21/02/2020,1644.6,3339.25,1.2964,3794
24/02/2020,1672.4,3226.25,1.2924,3645
25/02/2020,1646.9,3132.5,1.3005,3571
26/02/2020,1640,3110.25,1.2905,3574
27/02/2020,1642.5,2957,1.2887,3457
28/02/2020,1566.7,2951,1.2823,3314
02/03/2020,1594.8,3065,1.2754,3339
03/03/2020,1644.4,2997,1.2811,3354
04/03/2020,1643,3114.75,1.2872,3411
05/03/2020,1668,3015.5,1.2954,3367
06/03/2020,1672.4,2964,1.3048,3233
09/03/2020,1675.7,2747.75,1.3117,2975
10/03/2020,1660.3,2865.75,1.2911,2914
11/03/2020,1642.3,2740.25,1.282,2894
12/03/2020,1590.3,2469,1.2571,2567
13/03/2020,1516.7,2696,1.2278,2551
16/03/2020,1486.5,2416.25,1.2271,2419
17/03/2020,1525.8,2495.5,1.2055,2518
18/03/2020,1477.9,2414,1.1608,2389
19/03/2020,1479.3,2403.25,1.1485,2454
20/03/2020,1484.6,2437.98,1.1629,2584.54
23/03/2020,1567.6,2220.5,1.1542,2402
24/03/2020,1660.8,2438,1.1762,2636
25/03/2020,1633.4,2467,1.1878,2724
26/03/2020,1651.2,2608,1.2203,2772
27/03/2020,1625,2524,1.246,2654
30/03/2020,1622,2611.25,1.2414,2714
31/03/2020,1583.4,2569.75,1.242,2747
01/04/2020,1578.2,2448,1.2371,2631
02/04/2020,1625.7,2516.5,1.2396,2645
03/04/2020,1633.7,2482.75,1.2269,2633
06/04/2020,1677,2644.5,1.2231,2769
07/04/2020,1664.8,2642,1.2332,2823
08/04/2020,1665.4,2735,1.2383,2810
09/04/2020,1736.2,2779.75,1.2458,2855
10/04/2020,1736.2,2779.75,1.2455,2855
13/04/2020,1744.8,2759.25,1.2515,2855
14/04/2020,1756.7,2843,1.2623,2885
15/04/2020,1727.2,2775,1.2518,2769
16/04/2020,1720.4,2787.5,1.2457,2786
17/04/2020,1689.2,2870,1.2499,2843
20/04/2020,1701.6,2806.5,1.2442,2867
21/04/2020,1678.2,2732,1.2289,2756
22/04/2020,1728.7,2788.5,1.2334,2800
23/04/2020,1733.3,2780.75,1.2344,2824
24/04/2020,1723.5,2829.5,1.2367,2773
27/04/2020,1711.9,2869,1.2431,2842
28/04/2020,1710.5,2867.25,1.2426,2893
29/04/2020,1713.4,2941,1.2469,2966
30/04/2020,1694.2,2902.5,1.2594,2887
01/05/2020,1700.9,2821.75,1.2506,2887
04/05/2020,1713.3,2825.25,1.2443,2786
05/05/2020,1710.6,2858.25,1.2435,2852
06/05/2020,1688.5,2833.5,1.235,2820
07/05/2020,1725.8,2880,1.2362,2861
08/05/2020,1713.9,2928.5,1.241,2891
11/05/2020,1698,2922.75,1.2335,2867
12/05/2020,1706.8,2852.5,1.226,2872
13/05/2020,1716.4,2813,1.2232,2791
14/05/2020,1740.9,2847,1.223,2736
15/05/2020,1756.3,2846.5,1.2116,2753
18/05/2020,1734.4,2948,1.2194,2904
19/05/2020,1745.6,2918.75,1.2253,2895
20/05/2020,1752.1,2968.5,1.2245,2935
21/05/2020,1721.9,2937,1.2223,2892
22/05/2020,1735.5,2953,1.2173,2897
25/05/2020,1735.5,2953,1.2191,2957
26/05/2020,1705.6,2994.5,1.2334,2994
27/05/2020,1710.7,3035.5,1.2261,3038
28/05/2020,1713.3,3038,1.2321,3092
29/05/2020,1736.9,3042,1.2343,3046
01/06/2020,1737.8,3054,1.2492,3097
02/06/2020,1725.2,3077,1.2551,3145
03/06/2020,1697.8,3117.75,1.2575,3261
04/06/2020,1718.9,3110.5,1.2597,3253
05/06/2020,1676.2,3186.75,1.2668,3381
08/06/2020,1698.3,3227.5,1.2724,3366
09/06/2020,1714.7,3205.5,1.2728,3319
10/06/2020,1713.3,3186,1.2747,3298
11/06/2020,1732,3010.25,1.2602,3152
12/06/2020,1729.3,3034.75,1.254,3139
15/06/2020,1720.3,3073,1.2605,3135
16/06/2020,1729.6,3128.75,1.2573,3239
17/06/2020,1729.2,3118,1.2555,3263
18/06/2020,1724.8,3109,1.2424,3247
19/06/2020,1745.9,3161.26,1.235,3289.78
22/06/2020,1756.7,3110.75,1.2469,3215
23/06/2020,1772.1,3118.5,1.252,3282
24/06/2020,1765.8,3049,1.2419,3178
25/06/2020,1762.1,3070.75,1.2419,3208
26/06/2020,1772.5,3007,1.2336,3182
29/06/2020,1781.2,3047.75,1.2298,3222
30/06/2020,1800.5,3090.25,1.2401,3223
01/07/2020,1779.9,3103,1.2475,3205
02/07/2020,1790,3129,1.2468,3301
03/07/2020,1790,3129,1.2483,3271
06/07/2020,1793.5,3172,1.2492,3339
07/07/2020,1809.9,3136.5,1.2542,3312
08/07/2020,1820.6,3163.5,1.261,3274
09/07/2020,1803.8,3141,1.2606,3250
10/07/2020,1801.9,3178.5,1.2622,3285
13/07/2020,1814.1,3148.25,1.2555,3343
14/07/2020,1813.4,3183.5,1.2553,3304
15/07/2020,1813.8,3219.5,1.2587,3375
16/07/2020,1800.3,3194.5,1.2553,3358
17/07/2020,1810,3214,1.2568,3359
20/07/2020,1817.4,3245.25,1.2661,3384
21/07/2020,1843.9,3251.25,1.2731,3398
22/07/2020,1865.1,3265.5,1.2734,3362
23/07/2020,1890,3227.5,1.2741,3366
24/07/2020,1897.5,3204,1.2794,3302
27/07/2020,1931,3232.25,1.2882,3299
28/07/2020,1944.6,3213,1.2932,3301
29/07/2020,1953.4,3252.5,1.2997,3298
30/07/2020,1942.3,3248.75,1.3096,3192
31/07/2020,1962.8,3263.5,1.3085,3183
03/08/2020,1966,3288.5,1.3075,3248
04/08/2020,2001.2,3300,1.3071,3246
05/08/2020,2031.1,3316,1.3114,3261
06/08/2020,2051.5,3344.25,1.3143,3237
07/08/2020,2010.1,3344.75,1.3052,3242
10/08/2020,2024.4,3352.75,1.3073,3253
11/08/2020,1932.6,3330,1.3048,3326
12/08/2020,1934.9,3370,1.3034,3362
13/08/2020,1956.7,3367.75,1.3067,3344
14/08/2020,1937,3361.5,1.3086,3304
17/08/2020,1985,3379.75,1.3103,3306
18/08/2020,1999.4,3387,1.3239,3277
19/08/2020,1958.7,3372.75,1.3098,3312
20/08/2020,1933.8,3380.75,1.3214,3271
21/08/2020,1934.6,3392.5,1.309,3250
24/08/2020,1927.7,3427.5,1.3063,3328
25/08/2020,1911.8,3443,1.3152,3329
26/08/2020,1940.7,3480.25,1.321,3352
27/08/2020,1921.6,3485.25,1.3201,3324
28/08/2020,1966.8,3504.5,1.3353,3313
31/08/2020,1970.5,3499,1.337,3265
01/09/2020,1970.8,3527,1.3384,3271
02/09/2020,1936.9,3579.25,1.335,3328
03/09/2020,1930.2,3461.5,1.3281,3293
04/09/2020,1926.2,3417.5,1.3279,3247
07/09/2020,1926.2,3417.5,1.3166,3309
08/09/2020,1935.1,3335.5,1.2982,3268
09/09/2020,1946.8,3400.25,1.3002,3329
10/09/2020,1956,3340.5,1.2805,3315
11/09/2020,1939.5,3333.75,1.2796,3321
14/09/2020,1954.7,3382.5,1.2846,3319
15/09/2020,1958,3405.25,1.2889,3335
16/09/2020,1962,3389.5,1.2967,3334
17/09/2020,1941.3,3361.5,1.2973,3321
18/09/2020,1953.2,3353.6,1.2917,3318.03
21/09/2020,1902.1,3275,1.2817,3141
22/09/2020,1899.3,3299.25,1.2733,3163
23/09/2020,1860.5,3231.25,1.2724,3170
24/09/2020,1868.9,3238,1.2747,3147
25/09/2020,1857.8,3287.25,1.2746,3119
28/09/2020,1872.8,3346,1.2834,3218
29/09/2020,1894.3,3333.75,1.2863,3203
30/09/2020,1887.5,3352,1.292,3194
01/10/2020,1908.4,3367.75,1.2891,3178
02/10/2020,1900.2,3339.25,1.2935,3178
05/10/2020,1912.5,3393,1.2979,3214
06/10/2020,1901.1,3353.25,1.2881,3227
07/10/2020,1883.6,3406.75,1.2919,3223
08/10/2020,1888.6,3437.5,1.2938,3252
09/10/2020,1919.5,3473.25,1.3036,3263
12/10/2020,1922.5,3532.75,1.3064,3294
13/10/2020,1888.5,3504.75,1.2937,3267
14/10/2020,1901.3,3481,1.3012,3267
15/10/2020,1903.2,3475.5,1.2909,3181
16/10/2020,1900.8,3462.25,1.2915,3241
19/10/2020,1906.4,3422.75,1.2948,3236
20/10/2020,1910.4,3432.25,1.2948,3226
21/10/2020,1924.6,3432.5,1.3149,3171
22/10/2020,1901.1,3449.25,1.3083,3162
23/10/2020,1902,3451.75,1.3039,3184
26/10/2020,1902.7,3393.5,1.3024,3097
27/10/2020,1908.8,3383,1.3044,3068
28/10/2020,1876.2,3263.5,1.2983,2946
29/10/2020,1868,3302.25,1.293,2949
30/10/2020,1879.9,3264.75,1.2947,2959
02/11/2020,1892.5,3300.5,1.2917,3013
03/11/2020,1910.4,3361.5,1.3059,3095
04/11/2020,1896.2,3435,1.2988,3154
05/11/2020,1946.8,3504.75,1.3148,3211
06/11/2020,1951.7,3500.75,1.3156,3198
09/11/2020,1854.4,3544,1.3166,3406
10/11/2020,1876.4,3541,1.3272,3451
11/11/2020,1861.6,3568,1.3222,3468
12/11/2020,1873.3,3532.5,1.3118,3432
13/11/2020,1886.2,3582,1.3189,3438
16/11/2020,1887.8,3623,1.3199,3470
17/11/2020,1885.1,3606.75,1.3246,3467
18/11/2020,1873.9,3565,1.3273,3480
19/11/2020,1861.5,3580,1.3261,3449
20/11/2020,1872.4,3554.25,1.3275,3463
23/11/2020,1837.8,3576,1.3321,3470
24/11/2020,1804.6,3632.75,1.3357,3505
25/11/2020,1805.5,3627.25,1.338,3512
26/11/2020,1805.5,3627.25,1.3358,3513
27/11/2020,1781.9,3636.5,1.3311,3532
30/11/2020,1775.7,3623.25,1.3323,3505
01/12/2020,1814.1,3660.5,1.342,3528
02/12/2020,1825.7,3667.25,1.3365,3517
03/12/2020,1836.8,3664.5,1.345,3516
04/12/2020,1835.9,3698,1.3441,3533
07/12/2020,1861.8,3690.75,1.338,3526
08/12/2020,1870.8,3702,1.3355,3526
09/12/2020,1834.6,3672.5,1.3399,3532
10/12/2020,1833.6,3668.5,1.3295,3523
11/12/2020,1839.8,3661.25,1.3224,3485
14/12/2020,1828.7,3646.5,1.3324,3507
15/12/2020,1852.3,3694.5,1.346,3525
16/12/2020,1856.1,3700.75,1.3509,3542
17/12/2020,1887.2,3721.25,1.3585,3563
18/12/2020,1885.7,3726.25,1.3523,3572.69
21/12/2020,1879.2,3685.75,1.3464,3431
22/12/2020,1866.6,3677.25,1.3361,3481
23/12/2020,1874.7,3681.5,1.3493,3527
24/12/2020,1879.9,3695,1.3558,3527
25/12/2020,1879.9,3695,1.356,3527
28/12/2020,1877.2,3727.5,1.3452,3563
29/12/2020,1879.7,3720,1.3503,3567
30/12/2020,1893.4,3724.25,1.3625,3550
31/12/2020,1895.1,3748.75,1.367,3550
01/01/2021,1895.1,3748.75,1.3672,3550
04/01/2021,1946.6,3692.25,1.3571,3551
05/01/2021,1954.4,3718.25,1.3627,3527
06/01/2021,1908.6,3740.5,1.3608,3606
07/01/2021,1913.6,3795.5,1.3568,3615
08/01/2021,1835.4,3817.5,1.3568,3622
11/01/2021,1850.8,3792,1.3518,3608
12/01/2021,1844.2,3794.5,1.3664,3600
13/01/2021,1854.9,3803.75,1.3639,3606
14/01/2021,1851.4,3791.25,1.3689,3629
15/01/2021,1829.9,3762.25,1.359,3585
18/01/2021,1829.9,3762.25,1.3587,3591
19/01/2021,1840.2,3790.5,1.363,3587
20/01/2021,1866.5,3845,1.3654,3612
21/01/2021,1865.9,3846,1.3733,3617
22/01/2021,1856.2,3834.25,1.3686,3588
25/01/2021,1855.2,3848.5,1.3675,3540
26/01/2021,1850.9,3842.5,1.3736,3589
27/01/2021,1844.9,3744.25,1.3687,3532
28/01/2021,1837.9,3779.25,1.3721,3548
29/01/2021,1847.3,3705.25,1.3708,3478
01/02/2021,1860.8,3765.75,1.3663,3525
02/02/2021,1830.5,3818.25,1.3668,3581
03/02/2021,1832.2,3823.5,1.3647,3597
04/02/2021,1788.9,3864.5,1.3672,3633
05/02/2021,1810.9,3880.25,1.3735,3647
08/02/2021,1831.9,3908,1.3741,3668
09/02/2021,1835.3,3905.5,1.3817,3654
10/02/2021,1840.6,3903,1.3834,3641
11/02/2021,1824.9,3912,1.3816,3662
12/02/2021,1821.6,3931,1.3849,3689
15/02/2021,1821.6,3931,1.3903,3732
16/02/2021,1797.2,3927.75,1.3903,3720
17/02/2021,1771.1,3928,1.3857,3697
18/02/2021,1773.4,3909.5,1.3975,3675
19/02/2021,1775.8,3903,1.4016,3714
22/02/2021,1806.7,3873.5,1.4063,3700
23/02/2021,1804.4,3878,1.4113,3680
24/02/2021,1796.4,3922.5,1.4141,3702
25/02/2021,1775.4,3828,1.4015,3688
26/02/2021,1728.8,3809.2,1.3933,3627
01/03/2021,1723,3898.8,1.3925,3701
02/03/2021,1733.6,3867.6,1.3955,3705
03/03/2021,1715.8,3816.7,1.3954,3710
04/03/2021,1700.7,3765.6,1.3895,3703
05/03/2021,1698.5,3839,1.3841,3666
08/03/2021,1678,3819.3,1.3824,3765
09/03/2021,1716.9,3873.3,1.3892,3790
10/03/2021,1721.8,3896.5,1.3932,3818
11/03/2021,1722.6,3936.7,1.3991,3844
12/03/2021,1719.8,3942.2,1.3924,3832
15/03/2021,1729.2,3967.6,1.39,3829
16/03/2021,1730.9,3962.4,1.3891,3850
17/03/2021,1727.1,3974,1.3966,3852
18/03/2021,1732.5,3916.4,1.3925,3871
19/03/2021,1741.7,3912.62,1.3872,3857.2
22/03/2021,1738.1,3930,1.3864,3773
23/03/2021,1725.1,3899.8,1.3752,3773
24/03/2021,1733.2,3880.8,1.3686,3772
25/03/2021,1725.1,3900.5,1.3734,3770
26/03/2021,1732.3,3964.8,1.3789,3809
29/03/2021,1712.2,3958.9,1.3762,3830
30/03/2021,1683.9,3947.7,1.374,3872
31/03/2021,1713.8,3967.4,1.3783,3866
01/04/2021,1726.5,4009.9,1.3833,3893
02/04/2021,1726.5,4009.9,1.3832,3893
05/04/2021,1727,4067.7,1.39,3893
06/04/2021,1741.5,4064,1.3824,3920
07/04/2021,1740.1,4069.9,1.3737,3909
08/04/2021,1756.8,4089,1.3735,3925
09/04/2021,1743.3,4119.5,1.3707,3926
12/04/2021,1731.2,4120.3,1.3741,3915
13/04/2021,1746.2,4132.8,1.375,3917
14/04/2021,1734.9,4117.9,1.3779,3928
15/04/2021,1765.4,4162.4,1.3787,3942
16/04/2021,1779,4176.3,1.3832,3983
19/04/2021,1769.4,4155.5,1.3986,3977
20/04/2021,1777.3,4126.6,1.3937,3893
21/04/2021,1792.3,4164.8,1.3931,3931
22/04/2021,1781.2,4127.7,1.3839,3968
23/04/2021,1777,4171.5,1.3876,3967
26/04/2021,1779.2,4179.4,1.3899,3976
27/04/2021,1778,4178.9,1.3913,3960
28/04/2021,1773.2,4176.3,1.3935,3973
29/04/2021,1768.3,4203.4,1.3944,3956
30/04/2021,1767.7,4174.4,1.3822,3940
03/05/2021,1791.8,4185.8,1.3911,3961
04/05/2021,1776,4158.3,1.3887,3885
05/05/2021,1784.3,4159.9,1.3905,3969
06/05/2021,1815.7,4194.2,1.3889,3969
07/05/2021,1831.3,4225.2,1.3984,4010
10/05/2021,1837.6,4183.4,1.4118,4011
11/05/2021,1836.1,4146.2,1.4142,3922
12/05/2021,1822.8,4058.7,1.4054,3936
13/05/2021,1824,4107.1,1.4052,3940
14/05/2021,1838.1,4168.9,1.4097,4006
17/05/2021,1867.6,4157.8,1.4134,4000
18/05/2021,1868,4123.1,1.4189,4005
19/05/2021,1881.5,4111.6,1.4115,3930
20/05/2021,1881.9,4154.2,1.419,3985
21/05/2021,1876.7,4151.8,1.415,4017
24/05/2021,1884.5,4193.8,1.4157,4043
25/05/2021,1898,4185.5,1.4153,4036
26/05/2021,1901.2,4193.1,1.4119,4028
27/05/2021,1895.7,4199,1.4207,4038
28/05/2021,1902.5,4202.4,1.4188,4066
31/05/2021,1902.5,4202.4,1.4212,4035
01/06/2021,1902.9,4198.6,1.415,4070
02/06/2021,1907.5,4206.2,1.4171,4084
03/06/2021,1871.2,4191.3,1.4106,4086
04/06/2021,1889.8,4228.3,1.4157,4089
07/06/2021,1896.8,4225.5,1.4183,4099
08/06/2021,1892.2,4225.8,1.4157,4099
09/06/2021,1893.2,4218.6,1.4118,4100
10/06/2021,1894.2,4238.1,1.4177,4097
11/06/2021,1877.4,4245.7,1.4107,4127
14/06/2021,1864,4254.7,1.4112,4137
15/06/2021,1854.5,4246.6,1.4083,4145
16/06/2021,1859.5,4223.1,1.3988,4153
17/06/2021,1773.8,4222.2,1.3922,4158
18/06/2021,1767.9,4187.25,1.381,4156.88
21/06/2021,1781.8,4213.8,1.3934,4094
22/06/2021,1776.3,4236.2,1.3949,4111.5
23/06/2021,1782.3,4231.4,1.3964,4068
24/06/2021,1775.6,4256.1,1.3922,4108.5
25/06/2021,1776.6,4271.3,1.3879,4108.5
28/06/2021,1779.6,4280.4,1.3883,4076
29/06/2021,1763.6,4282,1.3836,4097.5
30/06/2021,1771.6,4288.6,1.3831,4055.5
01/07/2021,1776.8,4310.8,1.3767,4064
02/07/2021,1783.3,4342.8,1.3824,4067.5
05/07/2021,1783.3,4342.8,1.3844,4077.5
06/07/2021,1794.2,4333.9,1.38,4033
07/07/2021,1802.1,4349.7,1.3801,4064.5
08/07/2021,1800.2,4312.9,1.3786,3980
09/07/2021,1810.6,4359.9,1.3901,4052
12/07/2021,1805.9,4376.5,1.3883,4089
13/07/2021,1809.9,4361.2,1.3814,4080.5
14/07/2021,1825,4367.7,1.386,4091.5
15/07/2021,1829,4352,1.3829,4045.5
16/07/2021,1815,4318.6,1.3767,4021.5
19/07/2021,1809.2,4251.2,1.3675,3915
20/07/2021,1811.4,4315.6,1.3628,3949.5
21/07/2021,1803.4,4350.5,1.3713,4019
22/07/2021,1805.4,4359.5,1.3768,4050
23/07/2021,1801.8,4403.1,1.3748,4105.5
26/07/2021,1799.2,4414.3,1.3818,4093.5
27/07/2021,1799.8,4394.6,1.3879,4060
28/07/2021,1799.7,4393.8,1.3902,4096.5
29/07/2021,1831.2,4411.8,1.3959,4112.5
30/07/2021,1812.6,4389.5,1.3904,4088
02/08/2021,1818.1,4379.7,1.3883,4114
03/08/2021,1810.1,4415.1,1.3916,4113
04/08/2021,1810.5,4394.7,1.3889,4138
05/08/2021,1805.1,4421.6,1.3931,4156.5
06/08/2021,1760,4429.4,1.3872,4171
09/08/2021,1723.4,4425.7,1.3847,4176.5
10/08/2021,1728.8,4429.9,1.3843,4186
11/08/2021,1750.4,4440.6,1.3868,4200.5
12/08/2021,1749,4454.6,1.3808,4223.5
13/08/2021,1775.2,4462.5,1.3866,4225.5
16/08/2021,1786.9,4474,1.3849,4194.5
17/08/2021,1785,4443.6,1.3741,4193
18/08/2021,1781.6,4394.5,1.3756,4186
19/08/2021,1780.2,4401.4,1.3639,4119
20/08/2021,1781,4436.9,1.3623,4141
23/08/2021,1803.2,4475.5,1.3719,4179.5
24/08/2021,1805.6,4482.5,1.3729,4175
25/08/2021,1788.2,4492.9,1.3763,4177
26/08/2021,1792.2,4466.5,1.37,4168
27/08/2021,1816.6,4505.6,1.3764,4186
30/08/2021,1809.8,4525.2,1.376,4198
31/08/2021,1815.8,4520.5,1.3755,4181.5
01/09/2021,1813.8,4521.3,1.377,4223.5
02/09/2021,1809.4,4535.2,1.3833,4232.5
03/09/2021,1831.5,4534.4,1.3871,4199
06/09/2021,1831.5,4534.4,1.3837,4243
07/09/2021,1796.3,4519.3,1.3786,4224.5
08/09/2021,1791.2,4512.6,1.3771,4181
09/09/2021,1797.8,4492.3,1.3837,4176
10/09/2021,1789.9,4458.3,1.3839,4167
13/09/2021,1792.3,4468.9,1.3838,4187
14/09/2021,1805,4444.6,1.381,4188
15/09/2021,1792.6,4481.7,1.384,4151.5
16/09/2021,1754.6,4474.3,1.3795,4170.5
17/09/2021,1749.4,4464.33,1.3741,4170.11
20/09/2021,1761.8,4348.25,1.3657,4014
21/09/2021,1776.1,4343.25,1.3659,4065
22/09/2021,1776.7,4384,1.3622,4123
23/09/2021,1747.7,4438,1.372,4174
24/09/2021,1749.7,4445.75,1.3679,4136.5
27/09/2021,1750,4433,1.3698,4147
28/09/2021,1735.9,4343.5,1.3537,4045.5
29/09/2021,1721.5,4349.75,1.3427,4063
30/09/2021,1755.3,4297.75,1.3474,4048
01/10/2021,1757,4343.75,1.3546,4008.5
04/10/2021,1766.2,4291.25,1.361,3983.5
05/10/2021,1759.6,4334,1.3629,4050
06/10/2021,1760.5,4354,1.3582,3997
07/10/2021,1757.9,4390,1.3619,4080
08/10/2021,1756.3,4382.25,1.3615,4064.5
11/10/2021,1754.6,4351,1.3595,4057
12/10/2021,1758.3,4340.75,1.3588,4041
13/10/2021,1793.7,4355,1.3659,4072
14/10/2021,1796.7,4429,1.3673,4136.5
15/10/2021,1767.2,4462.5,1.3751,4169
18/10/2021,1764.8,4477.5,1.3726,4143.5
19/10/2021,1769.7,4511.25,1.3797,4158.5
20/10/2021,1784.1,4528,1.3824,4162
21/10/2021,1781.2,4541.75,1.3793,4144.5
22/10/2021,1795.5,4536.5,1.3755,4179.5
25/10/2021,1806,4558,1.3767,4184.5
26/10/2021,1792.7,4565.25,1.3767,4220
27/10/2021,1797.9,4544.5,1.3745,4207.5
28/10/2021,1802.6,4587.5,1.379,4218
29/10/2021,1783.9,4597,1.3682,4237
01/11/2021,1795.8,4605.75,1.3665,4275.5
02/11/2021,1789.4,4623.5,1.3612,4288.5
03/11/2021,1763.9,4652.25,1.3687,4300.5
04/11/2021,1793.5,4673.25,1.35,4323.5
05/11/2021,1816.8,4690.25,1.3498,4350
08/11/2021,1828,4694,1.3563,4348
09/11/2021,1830.8,4678.25,1.3557,4335
10/11/2021,1848.3,4642,1.3405,4340.5
11/11/2021,1863.9,4643,1.3372,4349
12/11/2021,1868.5,4678.25,1.3414,4365.5
15/11/2021,1866.6,4679,1.3416,4373
16/11/2021,1854.1,4696,1.343,4396
17/11/2021,1870.2,4686.25,1.3487,4395.5
18/11/2021,1861.4,4701.5,1.3494,4378
19/11/2021,1851.6,4694.5,1.3451,4355
22/11/2021,1806.3,4679.75,1.3397,4341.5
23/11/2021,1783.8,4688.5,1.3378,4288.5
24/11/2021,1784.3,4699,1.3328,4277
25/11/2021,1784.3,4699,1.3322,4289
26/11/2021,1785.5,4595.75,1.3337,4084
29/11/2021,1782.3,4651,1.3315,4106
30/11/2021,1773.6,4566.25,1.3299,4077
01/12/2021,1781.6,4508.5,1.3279,4177
02/12/2021,1760.7,4575.75,1.3305,4112
03/12/2021,1782,4537.5,1.3236,4068
06/12/2021,1777.5,4590,1.3264,4143.5
07/12/2021,1782.6,4685,1.3244,4273
08/12/2021,1783.4,4699,1.3204,4234
09/12/2021,1774.6,4667,1.3221,4207
10/12/2021,1782.9,4711,1.3273,4200
13/12/2021,1786.3,4668.75,1.3217,4180.5
14/12/2021,1770.4,4637,1.3231,4151.5
15/12/2021,1762.6,4709.5,1.3262,4162
16/12/2021,1796.6,4668.75,1.3323,4210
17/12/2021,1803.8,4636.46,1.3245,4159.61
20/12/2021,1793.7,4558.5,1.3207,4090
21/12/2021,1787.9,4640.75,1.3262,4154.5
22/12/2021,1801.6,4686,1.3352,4191.5
23/12/2021,1811.2,4715.75,1.3408,4248.5
24/12/2021,1811.2,4715.75,1.3386,4248.5
27/12/2021,1808.1,4782.25,1.3441,4278
28/12/2021,1810.2,4778.5,1.3434,4301
29/12/2021,1805.1,4784.5,1.349,4266
30/12/2021,1814.1,4772.25,1.3499,4287.5
31/12/2021,1828.6,4758.5,1.3532,4287.5
03/01/2022,1800.1,4786,1.348,4324.5
04/01/2022,1814.6,4784.25,1.353,4346.5
05/01/2022,1825.1,4692.5,1.3557,4379.5
06/01/2022,1789.2,4687.5,1.3532,4309.5
07/01/2022,1797.4,4667.75,1.3588,4287.5
10/01/2022,1798.8,4662.25,1.3577,4240
11/01/2022,1818.5,4705,1.3635,4270
12/01/2022,1827.3,4716.25,1.37,4303
13/01/2022,1821.4,4652,1.3706,4303
14/01/2022,1816.5,4654.75,1.3675,4257
17/01/2022,1816.5,4654.75,1.3647,4293
18/01/2022,1812.4,4571.25,1.3596,4252.5
19/01/2022,1843.2,4524.25,1.3612,4249
20/01/2022,1842.6,4474.75,1.36,4286.5
21/01/2022,1831.8,4390,1.3553,4214
